trial,respColour,colour,err_colour,err_colour_z,cue,respMem_1,sens_Resp,err_1,confMem_1,zconfMem_1,err1_cal,respMem_2,correctMem_2,err_2,confMem_2,zconfMem_2,err2_cal,response_1,correct_1,conf_1,zconf_1,subID,conf,zconf,errDiff,errDiff_cal,errDiff_cal_abs,cue_category,colour_name,lbound,ubound,colour_ans,cueID,colourCal,colourCue
499,19,180,3,-1.46034706171214,35,174,177,6,25,-0.672928037081169,3,185,1,5,10,-1.04153618047716,8,2,0,3,-0.572036736055702,57,4,-0.362066895717891,-1,5,5,school,180,175.5,184.5,20,23,19,19
500,32,279,32,0.115469302553983,59,287,311,8,27,-0.61069191804476,24,308,0,29,18,-0.853766277517897,3,2,0,4,0.245158601166729,57,6,1.44826758287156,21,-21,21,desert,279,274.5,283.5,31,39,30,30
501,18,171,29,-0.0475461834045814,28,163,200,8,41,-0.175039084789899,37,273,0,102,27,-0.642525136688727,73,1,1,4,0.245158601166729,57,3,-1.26723413501262,94,36,36,town,171,166.5,175.5,19,18,18,18
502,27,117,63,1.79996265745915,44,242,54,125,178,4.0881350692041,172,62,1,55,121,1.56377122308261,8,1,0,2,-1.38923207327813,57,6,1.44826758287156,-70,-164,164,forest,117,112.5,121.5,13,27,12,12
503,34,315,4,-1.40600856639262,30,307,319,8,25,-0.672928037081169,12,314,1,1,24,-0.71293885029845006,5,2,0,2,-1.38923207327813,57,1,-3.07756861360207,-7,-7,7,town,315,310.5,319.5,35,20,34,34
504,1,81,23,-0.373577155321711,6,7,58,74,76,0.914092998347253,51,9,0,72,48,-0.149629141420662,49,1,1,1,-2.20642741050056,57,5,0.543100343576836,-2,-2,2,mountain,81,76.5,85.5,9,6,8,8
505,18,243,69,2.12599362937628,29,166,312,77,50,0.10502345087394,146,160,0,83,46,-0.196571617160478,152,1,1,1,-2.20642741050056,57,4,-0.362066895717891,6,6,6,town,243,238.5,247.5,27,19,26,26
506,23,72,13,-0.916962108516927,1,208,59,136,67,0.634030462683414,149,159,0,87,111,1.32905884438353,100,2,0,4,0.245158601166729,57,4,-0.362066895717891,-49,-49,49,lake,72,67.5,76.5,8,1,7,7
507,24,225,46,0.876208237027286,9,219,179,6,36,-0.330629382380921,40,214,1,11,42,-0.290456568640109,35,1,1,4,0.245158601166729,57,4,-0.362066895717891,5,-5,5,mountain,225,220.5,229.5,25,8,24,24
508,9,18,41,0.604515760429678,17,85,59,67,45,-0.0505668467170821,26,356,0,22,28,-0.619053898818819,63,1,0,5,1.06235393838916,57,5,0.543100343576836,-45,37,37,city,18,13.5,22.5,2,11,1,1
509,21,126,47,0.930546732346808,52,191,173,65,54,0.229495688946757,18,132,1,6,37,-0.407812757989649,41,1,1,2,-1.38923207327813,57,4,-0.362066895717891,-59,23,23,sea,126,121.5,130.5,14,32,13,13
510,35,306,3,-1.46034706171214,24,312,303,6,20,-0.828518334672191,9,323,0,17,89,0.812691611245559,20,2,0,3,-0.572036736055702,57,5,0.543100343576836,11,11,11,city,306,301.5,310.5,34,15,33,33
511,34,90,30,0.0067923119149402,19,310,60,140,65,0.571794343647005,110,121,0,31,29,-0.595582660948911,61,2,0,2,-1.38923207327813,57,4,-0.362066895717891,-109,-49,49,city,90,85.5,94.5,10,12,9,9
512,33,288,23,-0.373577155321711,4,297,311,9,64,0.540676284128801,14,318,0,30,28,-0.619053898818819,7,1,0,5,1.06235393838916,57,5,0.543100343576836,21,-7,7,lake,288,283.5,292.5,32,4,31,31
513,24,198,20,-0.536592641280276,53,214,178,16,38,-0.268393263344513,36,184,1,14,97,1.00046151420482,6,1,1,5,1.06235393838916,57,4,-0.362066895717891,-2,-30,30,sea,198,193.5,202.5,22,33,21,21
514,13,360,1,-1.56902405235119,5,118,359,118,143,2.99900298606694,119,155,0,155,112,1.35253008225344,156,2,0,4,0.245158601166729,57,3,-1.26723413501262,37,37,37,lake,360,355.5,364.5,40,5,39,39
515,14,99,41,0.604515760429678,27,126,58,27,44,-0.0816849062352864,68,134,0,35,53,-0.0322729520711233,76,1,0,4,0.245158601166729,57,3,-1.26723413501262,8,8,8,town,99,94.5,103.5,11,17,10,10
516,40,342,37,0.387161779151592,55,4,305,22,40,-0.206157144308104,59,358,0,16,14,-0.947651228997529,53,2,0,5,1.06235393838916,57,5,0.543100343576836,-6,-6,6,sea,342,337.5,346.5,38,35,37,37
517,27,207,51,1.14790071362489,58,239,156,32,76,0.914092998347253,83,238,1,31,106,1.21170265503399,82,2,0,1,-2.20642741050056,57,4,-0.362066895717891,-1,-1,1,desert,207,202.5,211.5,23,38,22,22
518,22,270,40,0.550177265110156,54,196,310,74,49,0.0739053913557353,114,243,0,27,20,-0.806823801778082,67,2,0,4,0.245158601166729,57,4,-0.362066895717891,-47,-47,47,sea,270,265.5,274.5,30,34,29,29
519,25,261,36,0.33282328383207,46,224,297,37,22,-0.766282215635782,73,225,0,36,34,-0.478226471599372,72,2,0,4,0.245158601166729,57,5,0.543100343576836,-1,-1,1,forest,261,256.5,265.5,29,29,28,28
520,2,189,8,-1.18865458511454,45,21,197,168,86,1.2252735935293,176,171,1,18,76,0.507565518936757,26,1,0,4,0.245158601166729,57,4,-0.362066895717891,-150,-150,150,forest,189,184.5,193.5,21,28,20,20
521,34,342,36,0.239542261063586,55,308,306,34,30,-0.252782112213297,2,302,0,40,44,0.100404355820908,4,1,0,3,-0.392289837009123,58,6,1.2300126155787,6,2,2,sea,342,337.5,346.5,38,35,37,37
522,6,72,17,-0.627372588499868,1,57,55,15,20,-1.45650645608614,2,56,0,16,23,-2.38017384681329,1,2,0,5,1.45377998421028,58,6,1.2300126155787,1,-1,1,lake,72,67.5,76.5,8,1,7,7
523,30,90,35,0.193915163718141,19,272,55,178,35,0.349080059723124,143,309,0,141,45,0.218527127374918,106,1,0,4,0.530745073600579,58,5,0.410004205192901,-37,-37,37,city,90,85.5,94.5,10,12,9,9
524,19,45,13,-0.809880977881648,41,171,58,126,33,0.108335190948555,113,150,0,105,41,-0.25396395884112,92,2,1,1,-2.23835965822853,58,5,0.410004205192901,-21,-21,21,forest,45,40.5,49.5,5,26,4,4
525,20,117,61,1.38021969469971,44,180,56,63,30,-0.252782112213297,124,179,0,62,43,-0.0177184157331013,123,1,0,4,0.530745073600579,58,5,0.410004205192901,-1,-1,1,forest,117,112.5,121.5,13,27,12,12
526,6,54,2,-1.31177904868154,51,51,52,3,27,-0.613899415375149,1,46,1,8,32,-1.31706890282721,6,2,1,3,-0.392289837009123,58,6,1.2300126155787,5,5,5,sea,54,49.5,58.5,6,31,5,5
527,26,252,80,2.24713454426316,36,235,332,17,41,1.07131466604683,97,243,1,9,41,-0.25396395884112,89,1,0,3,-0.392289837009123,58,4,-0.410004205192901,-8,-8,8,school,252,247.5,256.5,28,24,27,27
528,17,126,61,1.38021969469971,52,150,187,24,27,-0.613899415375149,37,161,0,35,40,-0.37208673039513,26,1,0,4,0.530745073600579,58,4,-0.410004205192901,11,-11,11,sea,126,121.5,130.5,14,32,13,13
529,20,171,10,-0.946762269917983,28,182,181,11,29,-0.373154546600581,1,210,0,39,58,1.75412315757704,29,0,0,3,-0.392289837009123,58,3,-1.2300126155787,28,28,28,town,171,166.5,175.5,19,18,18,18
530,13,360,5,-1.17489775664521,5,119,355,119,42,1.19168710043411,124,352,0,8,43,-0.0177184157331013,3,1,0,3,-0.392289837009123,58,2,-2.0500210259645,-111,-121,121,lake,360,355.5,364.5,40,5,39,39
531,15,108,65,1.56272808408149,33,137,43,29,18,-1.69725132486071,94,96,1,12,63,2.34473701534709,53,2,0,5,1.45377998421028,58,6,1.2300126155787,-17,-41,41,school,108,103.5,112.5,12,22,11,11
532,27,261,37,0.285169358409031,46,241,298,20,33,0.108335190948555,57,223,0,38,40,-0.37208673039513,75,2,0,3,-0.392289837009123,58,4,-0.410004205192901,18,18,18,forest,261,256.5,265.5,29,29,28,28
533,33,189,6,-1.12927065929976,45,301,183,112,45,1.55280440359596,118,313,0,124,38,-0.608332273503149,130,1,1,2,-1.31532474761882,58,3,-1.2300126155787,12,12,12,forest,189,184.5,193.5,21,28,20,20
534,31,225,60,1.33459259735426,9,278,165,53,42,1.19168710043411,113,316,0,91,49,0.691018213590956,151,1,1,3,-0.392289837009123,58,2,-2.0500210259645,38,38,38,mountain,225,220.5,229.5,25,8,24,24
535,37,216,41,0.467677747790811,3,329,175,113,24,-0.975016718537001,154,14,0,158,34,-1.08082335971919,161,2,0,2,-1.31532474761882,58,2,-2.0500210259645,45,7,7,lake,216,211.5,220.5,24,3,23,23
536,34,144,31,0.0114067743363612,2,304,175,160,46,1.67317683798325,129,153,1,9,38,-0.608332273503149,22,1,0,3,-0.392289837009123,58,4,-0.410004205192901,-151,-107,107,lake,144,139.5,148.5,16,2,15,15
537,28,207,27,-0.171101615045419,58,255,180,48,25,-0.854644284149717,75,231,0,24,34,-1.08082335971919,51,1,1,1,-2.23835965822853,58,4,-0.410004205192901,-24,-24,24,desert,207,202.5,211.5,23,38,22,22
538,31,234,58,1.24333840266337,21,281,176,47,26,-0.734271849762433,105,309,0,75,46,0.336649898928927,133,1,0,4,0.530745073600579,58,4,-0.410004205192901,28,28,28,city,234,229.5,238.5,26,14,25,25
539,22,180,9,-0.992389367263428,35,201,171,21,39,0.83056979727226,30,234,0,54,50,0.809140985144966,63,2,0,3,-0.392289837009123,58,3,-1.2300126155787,33,33,33,school,180,175.5,184.5,20,23,19,19
540,32,306,1,-1.35740614602699,24,284,307,22,30,-0.252782112213297,23,224,0,82,52,1.04538652825298,83,2,0,4,0.530745073600579,58,3,-1.2300126155787,60,60,60,city,306,301.5,310.5,34,15,33,33
541,17,153,24,-0.307982907081753,8,149,177,4,15,-2.05836862802256,28,274,0,121,46,0.336649898928927,97,2,0,5,1.45377998421028,58,4,-0.410004205192901,117,69,69,mountain,153,148.5,157.5,17,7,16,16
542,16,315,0,-1.40303324337243,30,148,315,167,40,0.950942231659544,167,293,0,22,43,-0.0177184157331013,22,2,1,3,-0.392289837009123,58,5,0.410004205192901,-145,-145,145,town,315,310.5,319.5,35,20,34,34
543,3,324,10,-0.946762269917983,40,31,314,67,30,-0.252782112213297,77,3,0,39,36,-0.844577816611168,49,0,0,4,0.530745073600579,58,4,-0.410004205192901,-28,-28,28,school,324,319.5,328.5,36,25,35,35
544,33,279,32,0.0570338716818062,59,301,311,22,35,0.349080059723124,10,301,0,22,42,-0.135841187287111,10,2,0,3,-0.392289837009123,58,4,-0.410004205192901,0,0,0,desert,279,274.5,283.5,31,39,30,30
545,9,135,57,1.19771130531793,57,80,192,55,31,-0.132409677826013,112,102,0,33,47,0.454772670482937,90,2,0,5,1.45377998421028,58,6,1.2300126155787,-22,-22,22,desert,135,130.5,139.5,15,37,14,14
546,4,63,10,-0.946762269917983,56,33,53,30,51,2.27503900991967,20,47,1,16,38,-0.608332273503149,6,1,1,4,0.530745073600579,58,6,1.2300126155787,-14,-14,14,desert,63,58.5,67.5,7,36,6,6
547,4,198,17,-0.627372588499868,53,34,181,164,41,1.07131466604683,147,134,0,64,49,0.691018213590956,47,1,1,3,-0.392289837009123,58,5,0.410004205192901,-100,-100,100,sea,198,193.5,202.5,22,33,21,21
548,26,297,7,-1.08364356195432,11,231,304,66,39,0.83056979727226,73,2,0,65,41,-0.25396395884112,58,1,1,3,-0.392289837009123,58,3,-1.2300126155787,-1,-15,15,mountain,297,292.5,301.5,33,9,32,32
549,40,9,46,0.695813234518036,13,356,55,13,38,0.710197362884976,59,5,0,4,35,-0.962700588165178,50,1,0,3,-0.392289837009123,58,6,1.2300126155787,-9,-9,9,mountain,9,4.5,13.5,1,10,40,40
550,25,243,56,1.15208420797249,29,229,299,14,25,-0.854644284149717,70,245,1,2,51,0.927263756698975,54,2,0,4,0.530745073600579,58,5,0.410004205192901,-12,-16,16,town,243,238.5,247.5,27,19,26,26
551,33,288,27,-0.171101615045419,4,295,315,7,40,0.950942231659544,20,304,1,16,42,-0.135841187287111,11,1,0,4,0.530745073600579,58,5,0.410004205192901,9,-9,9,lake,288,283.5,292.5,32,4,31,31
552,31,162,15,-0.718626783190758,20,277,177,115,38,0.710197362884976,100,234,0,72,41,-0.25396395884112,57,1,0,3,-0.392289837009123,58,4,-0.410004205192901,-43,-43,43,city,162,157.5,166.5,18,13,17,17
553,4,27,24,-0.307982907081753,26,36,51,9,28,-0.493526980987865,15,31,1,4,27,-1.90768276059725,20,0,0,5,1.45377998421028,58,6,1.2300126155787,-5,5,5,town,27,22.5,31.5,3,16,2,2
554,33,270,41,0.467677747790811,54,296,311,26,19,-1.57687889047342,15,196,0,74,42,-0.135841187287111,115,1,0,3,-0.392289837009123,58,5,0.410004205192901,48,100,100,sea,270,265.5,274.5,30,34,29,29
555,37,36,13,-0.809880977881648,32,332,49,64,33,0.108335190948555,77,12,0,24,41,-0.25396395884112,37,1,1,4,0.530745073600579,58,5,0.410004205192901,-40,-40,40,school,36,31.5,40.5,4,21,3,3
556,1,18,31,0.0114067743363612,17,5,49,13,24,-0.975016718537001,44,345,0,33,48,0.572895442036947,64,2,0,5,1.45377998421028,58,6,1.2300126155787,20,20,20,city,18,13.5,22.5,2,11,1,1
557,17,99,47,0.74144033186348,27,149,52,50,30,-0.252782112213297,97,101,1,2,49,0.691018213590956,49,2,1,1,-2.23835965822853,58,5,0.410004205192901,-48,-48,48,town,99,94.5,103.5,11,17,10,10
558,25,81,31,0.0114067743363612,6,227,50,146,34,0.228707625335839,177,147,0,66,49,0.691018213590956,97,2,0,3,-0.392289837009123,58,4,-0.410004205192901,-80,-80,80,mountain,81,76.5,85.5,9,6,8,8
559,28,333,15,-0.718626783190758,49,252,318,81,30,-0.252782112213297,66,16,0,43,38,-0.608332273503149,58,1,0,4,0.530745073600579,58,5,0.410004205192901,-38,-8,8,forest,333,328.5,337.5,37,30,36,36
560,39,351,72,1.8821177654996,60,349,279,2,21,-1.33613402169885,70,331,0,20,67,2.81722810156313,52,2,1,5,1.45377998421028,58,6,1.2300126155787,18,-18,18,desert,351,346.5,355.5,39,40,38,38
561,25,243,58,1.58027041745724,29,225,301,18,48,-0.445575226037746,76,231,1,12,47,-0.2131107606491,70,2,1,3,-0.410641657550253,59,5,1.04007470851705,-6,-6,6,town,243,238.5,247.5,27,19,26,26
562,35,324,25,-0.224190612857255,40,311,299,13,49,-0.390395631481988,12,309,1,15,39,-0.821998648217959,10,2,0,5,1.521789672098,59,1,-2.50060515026441,2,-2,2,school,324,319.5,328.5,36,25,35,35
563,39,342,39,0.541338309094348,55,355,303,13,57,0.051041124964076,52,359,0,17,47,-0.2131107606491,56,1,0,3,-0.410641657550253,59,6,1.92524467321242,4,4,4,sea,342,337.5,346.5,38,35,37,37
564,3,36,20,-0.497593799268542,32,31,56,5,50,-0.33521603692623,25,35,1,1,33,-1.2786645638946,21,2,0,3,-0.410641657550253,59,3,-0.730265220873677,-4,-4,4,school,36,31.5,40.5,4,21,3,3
565,34,306,2,-1.48184527034917,24,310,308,4,36,-1.10773036070684,2,89,0,143,64,1.08077600043472,141,1,1,6,2.48800533692212,59,4,0.154904743821689,139,139,139,city,306,301.5,310.5,34,15,33,33
566,9,162,26,-0.169509975574998,20,81,188,81,66,0.547657475965899,107,83,0,79,58,0.62411008475808,105,2,0,4,0.555574007273872,59,3,-0.730265220873677,-2,-2,2,city,162,157.5,166.5,18,13,17,17
567,34,288,21,-0.442913161986285,4,310,309,22,42,-0.776652793372295,1,313,0,25,45,-0.365332732541315,4,1,0,5,1.521789672098,59,5,1.04007470851705,3,3,3,lake,288,283.5,292.5,32,4,31,31
568,38,333,20,-0.497593799268542,49,342,313,9,53,-0.169677253258956,29,331,1,2,46,-0.289221746595208,18,2,0,4,0.555574007273872,59,4,0.154904743821689,-7,-11,11,forest,333,328.5,337.5,37,30,36,36
569,26,225,48,1.03346404463466,9,234,177,9,54,-0.114497658703198,57,243,1,18,55,0.395777126919758,66,2,0,4,0.555574007273872,59,4,0.154904743821689,9,9,9,mountain,225,220.5,229.5,25,8,24,24
570,21,180,1,-1.53652590763143,35,185,179,5,37,-1.05255076615109,6,183,1,3,37,-0.974220620110174,4,1,0,4,0.555574007273872,59,3,-0.730265220873677,-2,-2,2,school,180,175.5,184.5,20,23,19,19
571,9,144,35,0.322615759965318,2,82,179,62,86,1.65124936708106,97,87,0,57,62,0.92855402854251,92,2,0,2,-1.37685732237438,59,3,-0.730265220873677,-5,-5,5,lake,144,139.5,148.5,16,2,15,15
572,40,360,1,-1.53652590763143,5,359,359,1,77,1.15463301607924,0,13,0,13,67,1.30910895827305,14,2,1,2,-1.37685732237438,59,4,0.154904743821689,12,14,14,lake,360,355.5,364.5,40,5,39,39
573,11,117,57,1.52558978017498,44,102,60,15,79,1.26499220519075,42,80,0,37,44,-0.441443718487422,20,1,0,3,-0.410641657550253,59,4,0.154904743821689,22,-22,22,forest,117,112.5,121.5,13,27,12,12
574,23,126,63,1.85367360386852,52,204,189,78,92,1.98232693441561,15,76,0,50,44,-0.441443718487422,113,2,0,2,-1.37685732237438,59,4,0.154904743821689,-28,98,98,sea,126,121.5,130.5,14,32,13,13
575,7,63,8,-1.15376144665563,56,64,55,1,48,-0.445575226037746,9,51,1,12,30,-1.50699752173293,4,1,1,4,0.555574007273872,59,3,-0.730265220873677,11,-5,5,desert,63,58.5,67.5,7,36,6,6
576,8,108,52,1.25218659376369,33,76,56,32,33,-1.27326914437412,20,72,0,36,57,0.547999098811973,16,1,0,4,0.555574007273872,59,3,-0.730265220873677,4,-4,4,school,108,103.5,112.5,12,22,11,11
577,8,90,36,0.377296397247576,19,73,54,17,45,-0.611114009705021,19,319,0,131,55,0.395777126919758,95,2,1,3,-0.410641657550253,59,2,-1.61543518556904,114,76,76,city,90,85.5,94.5,10,12,9,9
578,40,18,39,0.541338309094348,17,4,57,14,65,0.49247788141014,53,354,0,24,49,-0.0608887887568857,63,2,0,3,-0.410641657550253,59,6,1.92524467321242,10,10,10,city,18,13.5,22.5,2,11,1,1
579,34,297,14,-0.825677622962086,11,304,311,7,49,-0.390395631481988,7,306,1,9,41,-0.669776676325744,5,1,0,4,0.555574007273872,59,5,1.04007470851705,2,-2,2,mountain,297,292.5,301.5,33,9,32,32
580,7,81,24,-0.278871250139513,6,67,57,14,36,-1.10773036070684,10,75,1,6,46,-0.289221746595208,18,0,0,2,-1.37685732237438,59,4,0.154904743821689,-8,8,8,mountain,81,76.5,85.5,9,6,8,8
581,21,171,8,-1.15376144665563,28,186,179,15,38,-0.997371171595327,7,185,1,14,33,-1.2786645638946,6,1,0,6,2.48800533692212,59,4,0.154904743821689,-1,-1,1,town,171,166.5,175.5,19,18,18,18
582,26,261,56,1.47090914289272,46,233,317,28,80,1.3201717997465101,84,247,1,14,56,0.471888112865866,70,1,0,3,-0.410641657550253,59,3,-0.730265220873677,-14,-14,14,forest,261,256.5,265.5,29,29,28,28
583,21,198,7,-1.20844208393789,53,193,191,5,42,-0.776652793372295,2,185,1,13,41,-0.669776676325744,6,2,1,3,-0.410641657550253,59,3,-0.730265220873677,8,4,4,sea,198,193.5,202.5,22,33,21,21
584,6,72,9,-1.09908080937337,1,57,63,15,38,-0.997371171595327,6,46,0,26,39,-0.821998648217959,17,1,1,3,-0.410641657550253,59,5,1.04007470851705,11,11,11,lake,72,67.5,76.5,8,1,7,7
585,1,351,32,0.158573848118546,60,6,319,15,57,0.051041124964076,47,353,0,2,51,0.091333183135329,34,2,0,3,-0.410641657550253,59,6,1.92524467321242,-13,-13,13,desert,351,346.5,355.5,39,40,38,38
586,7,54,8,-1.15376144665563,51,60,62,6,41,-0.831832387928053,2,52,1,2,30,-1.50699752173293,10,1,1,3,-0.410641657550253,59,3,-0.730265220873677,-4,8,8,sea,54,49.5,58.5,6,31,5,5
587,20,270,43,0.760060858223377,54,176,313,94,98,2.31340450175016,137,83,0,173,55,0.395777126919758,130,2,0,2,-1.37685732237438,59,5,1.04007470851705,79,-7,7,sea,270,265.5,274.5,30,34,29,29
588,24,234,50,1.14282531919918,21,218,184,16,56,-0.00413846959168201,34,244,1,10,47,-0.2131107606491,60,2,0,4,0.555574007273872,59,4,0.154904743821689,-6,26,26,city,234,229.5,238.5,26,14,25,25
589,10,99,43,0.760060858223377,27,89,56,10,67,0.602837070521657,33,87,1,12,64,1.08077600043472,31,2,0,3,-0.410641657550253,59,5,1.04007470851705,2,-2,2,town,99,94.5,103.5,11,17,10,10
590,22,189,17,-0.661635711115314,45,201,172,12,106,2.75484125819622,29,199,1,10,50,0.0152221971892217,27,1,0,3,-0.410641657550253,59,4,0.154904743821689,-2,-2,2,forest,189,184.5,193.5,21,28,20,20
591,33,279,22,-0.388232524704027,59,300,301,21,41,-0.831832387928053,1,309,0,30,42,-0.593665690379637,8,1,0,5,1.521789672098,59,2,-1.61543518556904,9,7,7,desert,279,274.5,283.5,31,39,30,30
592,9,135,36,0.377296397247576,57,83,171,52,60,0.21657990863135,88,119,1,16,76,1.99410783178801,52,2,0,2,-1.37685732237438,59,2,-1.61543518556904,-36,-36,36,desert,135,130.5,139.5,15,37,14,14
593,7,45,9,-1.09908080937337,41,64,54,19,55,-0.0593180641474401,10,55,1,10,37,-0.974220620110174,1,2,0,3,-0.410641657550253,59,3,-0.730265220873677,-9,-9,9,forest,45,40.5,49.5,5,26,4,4
594,10,153,33,0.213254485400804,8,89,186,64,55,-0.0593180641474401,97,77,0,76,49,-0.0608887887568857,109,2,0,4,0.555574007273872,59,4,0.154904743821689,12,12,12,mountain,153,148.5,157.5,17,7,16,16
595,25,216,37,0.431977034529833,3,228,179,12,52,-0.224856847814714,49,234,1,18,88,2.9074396631413,55,1,0,4,0.555574007273872,59,4,0.154904743821689,6,6,6,lake,216,211.5,220.5,24,3,23,23
596,4,27,25,-0.224190612857255,26,36,52,9,44,-0.666293604260779,16,32,1,5,36,-1.05033160605628,20,2,0,4,0.555574007273872,59,4,0.154904743821689,-4,4,4,town,27,22.5,31.5,3,16,2,2
597,26,252,48,1.03346404463466,36,235,300,17,47,-0.500754820593505,65,236,1,16,45,-0.365332732541315,64,2,0,3,-0.410641657550253,59,5,1.04007470851705,-1,-1,1,school,252,247.5,256.5,28,24,27,27
598,34,315,1,-1.53652590763143,30,307,314,8,38,-0.997371171595327,7,307,1,8,46,-0.289221746595208,7,2,1,4,0.555574007273872,59,4,0.154904743821689,0,0,0,town,315,310.5,319.5,35,20,34,34
599,19,207,39,0.541338309094348,58,175,168,32,74,0.989094232411963,7,69,0,138,79,2.22244078962633,99,2,1,2,-1.37685732237438,59,3,-0.730265220873677,106,92,92,desert,207,202.5,211.5,23,38,22,22
600,39,9,52,1.25218659376369,13,354,61,15,52,-0.224856847814714,67,0,0,9,62,0.92855402854251,61,2,0,3,-0.410641657550253,59,4,0.154904743821689,-6,-6,6,mountain,9,4.5,13.5,1,10,40,40
601,13,108,49,0.176549721756028,33,115,59,7,10,-0.77192027974208,56,117,1,9,28,-0.208708288127658,58,1,0,3,-0.374985101015112,61,6,1.01141031222355,2,2,2,school,108,103.5,112.5,12,22,11,11
602,31,315,11,-0.522292926861581,30,283,304,32,9,-0.82304082806937,21,285,0,30,41,0.465380592781548,19,1,0,6,1.67038817724913,61,6,1.01141031222355,-2,-2,2,town,315,310.5,319.5,35,20,34,34
603,23,216,46,0.121377933707269,3,208,170,8,72,2.3975537165499,38,124,0,92,41,0.465380592781548,46,2,0,3,-0.374985101015112,61,5,0.379278867083829,84,8,8,lake,216,211.5,220.5,24,3,23,23
604,26,252,48,0.158159125739775,36,235,300,17,37,0.608334525094752,65,109,0,143,44,0.620939565299056,169,0,0,4,0.306805991739637,61,3,-0.884984023195603,126,104,104,school,252,247.5,256.5,28,24,27,27
605,21,243,58,0.342065085902303,29,187,301,56,20,-0.260714796469179,114,209,0,34,25,-0.364267260645167,92,2,0,4,0.306805991739637,61,4,-0.252852578055887,-22,-22,22,town,243,238.5,247.5,27,19,26,26
606,10,99,60,0.378846277934809,27,89,39,10,9,-0.82304082806937,50,84,0,15,16,-0.830944178197693,45,1,1,3,-0.374985101015112,61,6,1.01141031222355,5,-5,5,town,99,94.5,103.5,11,17,10,10
607,17,207,23,-0.301605774666547,58,155,184,52,74,2.49979481320448,29,121,0,86,42,0.517233583620717,63,1,0,2,-1.05677619376986,61,2,-1.51711546833532,34,34,34,desert,207,202.5,211.5,23,38,22,22
608,6,72,12,-0.503902330845329,1,56,60,16,7,-0.925281924723951,4,52,0,20,24,-0.416120251484336,8,1,1,6,1.67038817724913,61,6,1.01141031222355,4,4,4,lake,72,67.5,76.5,8,1,7,7
609,6,54,1,-0.70619888702411,51,53,53,1,2,-1.1808846663604,0,63,1,9,42,0.517233583620717,10,1,0,4,0.306805991739637,61,6,1.01141031222355,8,10,10,sea,54,49.5,58.5,6,31,5,5
610,31,270,38,-0.025746834422754,54,276,308,6,22,-0.158473699814599,32,292,0,22,15,-0.882797169036863,16,2,1,2,-1.05677619376986,61,4,-0.252852578055887,16,-16,16,sea,270,265.5,274.5,30,34,29,29
611,4,63,6,-0.614245906942846,56,33,57,30,69,2.24419207156803,24,65,1,2,57,1.29502844620826,8,0,0,4,0.306805991739637,61,6,1.01141031222355,-28,-16,16,desert,63,58.5,67.5,7,36,6,6
612,12,90,31,-0.154481006536524,19,110,59,20,26,0.046008493494561,51,124,1,34,74,2.17652929047415,65,0,0,3,-0.374985101015112,61,6,1.01141031222355,14,14,14,city,90,85.5,94.5,10,12,9,9
